# Trayectoria 2R - Referencias angulares
# Generado: 2025-11-01 23:38:14
# theta1: ángulo eslabón 1 desde horizontal [rad]
# theta2: ángulo relativo eslabón 2 [rad]
time_s,theta1_rad,theta2_rad
59.000000,0.040304,1.605397
59.016667,0.044534,1.604287
59.033333,0.049014,1.602438
59.050000,0.053671,1.599962
59.066667,0.058448,1.596977
59.083333,0.063303,1.593586
59.100000,0.068208,1.589877
59.116667,0.073145,1.585915
59.133333,0.078103,1.581756
59.150000,0.083073,1.577440
59.166667,0.088052,1.573001
59.183333,0.093035,1.568464
59.200000,0.098022,1.563850
59.216667,0.103012,1.559176
59.233333,0.108002,1.554456
59.250000,0.112994,1.549701
59.266667,0.117986,1.544921
59.283333,0.122978,1.540125
59.300000,0.127969,1.535321
59.316667,0.132960,1.530514
59.333333,0.137950,1.525711
59.350000,0.142939,1.520917
59.366667,0.147926,1.516137
59.383333,0.152910,1.511375
59.400000,0.157892,1.506636
59.416667,0.162870,1.501925
59.433333,0.167845,1.497244
59.450000,0.172814,1.492598
59.466667,0.177778,1.487991
59.483333,0.182735,1.483427
59.500000,0.187686,1.478908
59.516667,0.192627,1.474440
59.533333,0.197560,1.470026
59.550000,0.202482,1.465670
59.566667,0.207392,1.461374
59.583333,0.212289,1.457145
59.600000,0.217172,1.452986
59.616667,0.222039,1.448901
59.633333,0.226888,1.444895
59.650000,0.231718,1.440971
59.666667,0.236527,1.437137
59.683333,0.241312,1.433395
59.700000,0.246073,1.429751
59.716667,0.250805,1.426212
59.733333,0.255508,1.422782
59.750000,0.260178,1.419468
59.766667,0.264813,1.416275
59.783333,0.269410,1.413211
59.800000,0.273964,1.410282
59.816667,0.278474,1.407496
59.833333,0.282935,1.404860
59.850000,0.287343,1.402382
59.866667,0.291695,1.400070
59.883333,0.295984,1.397933
59.900000,0.300208,1.395980
59.916667,0.304360,1.394220
59.933333,0.308435,1.392662
59.950000,0.312427,1.391318
59.966667,0.316330,1.390197
59.983333,0.320137,1.389309
60.000000,0.323841,1.388665
60.016667,0.327436,1.388275
60.033333,0.330912,1.388150
60.050000,0.334263,1.388301
60.066667,0.337481,1.388737
60.083333,0.340555,1.389469
60.100000,0.343479,1.390505
60.116667,0.346244,1.391852
60.133333,0.348841,1.393517
60.150000,0.351262,1.395508
60.166667,0.353500,1.397825
60.183333,0.355547,1.400474
60.200000,0.357396,1.403451
60.216667,0.359042,1.406758
60.233333,0.360482,1.410386
60.250000,0.361708,1.414334
60.266667,0.362723,1.418588
60.283333,0.363522,1.423142
60.300000,0.364107,1.427981
60.316667,0.364478,1.433091
60.333333,0.364640,1.438457
60.350000,0.364595,1.444064
60.366667,0.364348,1.449893
60.383333,0.363904,1.455928
60.400000,0.363271,1.462151
60.416667,0.362453,1.468546
60.433333,0.361459,1.475095
60.450000,0.360295,1.481781
60.466667,0.358970,1.488590
60.483333,0.357490,1.495507
60.500000,0.355863,1.502519
60.516667,0.354096,1.509611
60.533333,0.352196,1.516773
60.550000,0.350169,1.523993
60.566667,0.348022,1.531261
60.583333,0.345761,1.538568
60.600000,0.343392,1.545904
60.616667,0.340921,1.553263
60.633333,0.338352,1.560638
60.650000,0.335691,1.568022
60.666667,0.332942,1.575408
60.683333,0.330109,1.582793
60.700000,0.327196,1.590170
60.716667,0.324208,1.597537
60.733333,0.321147,1.604888
60.750000,0.318017,1.612221
60.766667,0.314822,1.619532
60.783333,0.311563,1.626819
60.800000,0.308244,1.634079
60.816667,0.304867,1.641310
60.833333,0.301435,1.648509
60.850000,0.297950,1.655676
60.866667,0.294413,1.662808
60.883333,0.290828,1.669904
60.900000,0.287196,1.676963
60.916667,0.283518,1.683983
60.933333,0.279798,1.690965
60.950000,0.276035,1.697907
60.966667,0.272232,1.704808
60.983333,0.268390,1.711668
61.000000,0.264511,1.718487
61.016667,0.260596,1.725265
61.033333,0.256647,1.732001
61.050000,0.252665,1.738695
61.066667,0.248651,1.745348
61.083333,0.244608,1.751960
61.100000,0.240536,1.758531
61.116667,0.236437,1.765062
61.133333,0.232313,1.771554
61.150000,0.228166,1.778008
61.166667,0.223996,1.784426
61.183333,0.219807,1.790807
61.200000,0.215600,1.797155
61.216667,0.211378,1.803472
61.233333,0.207143,1.809759
61.250000,0.202899,1.816019
61.266667,0.198649,1.822257
61.283333,0.194397,1.828476
61.300000,0.190149,1.834679
61.316667,0.185911,1.840874
61.333333,0.181689,1.847064
61.350000,0.177494,1.853259
61.366667,0.173338,1.859465
61.383333,0.169235,1.865692
61.400000,0.165205,1.871949
61.416667,0.161275,1.878245
61.433333,0.157480,1.884591
61.450000,0.153865,1.890990
61.466667,0.150491,1.897441
61.483333,0.147434,1.903927
61.500000,0.144782,1.910413
61.516667,0.142625,1.916838
61.533333,0.141033,1.923123
61.550000,0.140034,1.929190
61.566667,0.139609,1.934984
61.583333,0.139702,1.940481
61.600000,0.140235,1.945690
61.616667,0.141134,1.950637
61.633333,0.142328,1.955355
61.650000,0.143761,1.959878
61.666667,0.145386,1.964240
61.683333,0.147166,1.968469
61.700000,0.149072,1.972589
61.716667,0.151080,1.976621
61.733333,0.153171,1.980581
61.750000,0.155329,1.984485
61.766667,0.157542,1.988345
61.783333,0.159798,1.992171
61.800000,0.162089,1.995973
61.816667,0.164407,1.999759
61.833333,0.166746,2.003535
61.850000,0.169098,2.007307
61.866667,0.171461,2.011080
61.883333,0.173828,2.014859
61.900000,0.176197,2.018649
61.916667,0.178562,2.022452
61.933333,0.180921,2.026273
61.950000,0.183271,2.030114
61.966667,0.185608,2.033978
61.983333,0.187929,2.037868
62.000000,0.190232,2.041786
62.016667,0.192515,2.045735
62.033333,0.194774,2.049717
62.050000,0.197006,2.053733
62.066667,0.199210,2.057787
62.083333,0.201383,2.061879
62.100000,0.203522,2.066011
62.116667,0.205624,2.070186
62.133333,0.207686,2.074405
62.150000,0.209706,2.078669
62.166667,0.211681,2.082980
62.183333,0.213608,2.087340
62.200000,0.215483,2.091750
62.216667,0.217304,2.096212
62.233333,0.219066,2.100727
62.250000,0.220767,2.105297
62.266667,0.222402,2.109923
62.283333,0.223967,2.114606
62.300000,0.225458,2.119347
62.316667,0.226871,2.124148
62.333333,0.228200,2.129010
62.350000,0.229442,2.133933
62.366667,0.230589,2.138920
62.383333,0.231638,2.143969
62.400000,0.232580,2.149082
62.416667,0.233411,2.154259
62.433333,0.234124,2.159500
62.450000,0.234711,2.164806
62.466667,0.235165,2.170175
62.483333,0.235479,2.175606
62.500000,0.235644,2.181099
62.516667,0.235651,2.186652
62.533333,0.235491,2.192262
62.550000,0.235156,2.197927
62.566667,0.234635,2.203642
62.583333,0.233920,2.209404
62.600000,0.233001,2.215207
62.616667,0.231867,2.221044
62.633333,0.230511,2.226910
62.650000,0.228922,2.232794
62.666667,0.227092,2.238689
62.683333,0.225013,2.244585
62.700000,0.222678,2.250469
62.716667,0.220081,2.256329
62.733333,0.217219,2.262153
62.750000,0.214086,2.267928
62.766667,0.210684,2.273638
62.783333,0.207011,2.279269
62.800000,0.203070,2.284808
62.816667,0.198865,2.290239
62.833333,0.194401,2.295548
62.850000,0.189688,2.300723
62.866667,0.184732,2.305751
62.883333,0.179546,2.310622
62.900000,0.171042,2.317865
62.916667,0.165320,2.322288
62.933333,0.159412,2.326523
62.950000,0.153333,2.330565
62.966667,0.147095,2.334407
62.983333,0.140714,2.338049
63.000000,0.134203,2.341487
63.016667,0.127576,2.344720
63.033333,0.120847,2.347748
63.050000,0.114028,2.350571
63.066667,0.107131,2.353191
63.083333,0.100170,2.355608
63.100000,0.093154,2.357824
63.116667,0.086096,2.359844
63.133333,0.079005,2.361668
63.150000,0.071892,2.363300
63.166667,0.064765,2.364744
63.183333,0.057634,2.366002
63.200000,0.050507,2.367079
63.216667,0.043391,2.367977
63.233333,0.036295,2.368701
63.250000,0.029224,2.369254
63.266667,0.022187,2.369641
63.283333,0.015188,2.369864
63.300000,0.008234,2.369928
63.316667,0.001330,2.369836
63.333333,-0.005520,2.369592
63.350000,-0.012310,2.369201
63.366667,-0.019035,2.368664
63.383333,-0.025693,2.367988
63.400000,-0.032279,2.367174
63.416667,-0.038790,2.366226
63.433333,-0.045224,2.365148
63.450000,-0.051576,2.363944
63.466667,-0.057845,2.362618
63.483333,-0.064029,2.361172
63.500000,-0.070126,2.359610
63.516667,-0.076133,2.357936
63.533333,-0.082051,2.356152
63.550000,-0.087877,2.354264
63.566667,-0.093611,2.352274
63.583333,-0.099253,2.350186
63.600000,-0.104803,2.348003
63.616667,-0.110260,2.345728
63.633333,-0.115625,2.343367
63.650000,-0.120900,2.340922
63.666667,-0.126086,2.338398
63.683333,-0.131184,2.335798
63.700000,-0.136196,2.333128
63.716667,-0.141126,2.330390
63.733333,-0.145976,2.327591
63.750000,-0.150751,2.324736
63.766667,-0.155455,2.321829
63.783333,-0.160094,2.318879
63.800000,-0.164675,2.315891
63.816667,-0.169204,2.312873
63.833333,-0.173693,2.309836
63.850000,-0.178151,2.306789
63.866667,-0.182591,2.303744
63.883333,-0.187030,2.300719
63.900000,-0.191486,2.297730
63.916667,-0.195981,2.294800
63.933333,-0.200543,2.291960
63.950000,-0.205203,2.289244
63.966667,-0.209999,2.286699
63.983333,-0.214973,2.284385
64.000000,-0.220166,2.282373
64.016667,-0.225620,2.280750
64.033333,-0.231357,2.279606
64.050000,-0.237374,2.279023
64.066667,-0.243635,2.279050
64.083333,-0.250074,2.279682
64.100000,-0.256620,2.280870
64.116667,-0.263214,2.282530
64.133333,-0.269815,2.284570
64.150000,-0.276404,2.286907
64.166667,-0.282971,2.289468
64.183333,-0.289518,2.292196
64.200000,-0.296048,2.295045
64.216667,-0.302568,2.297980
64.233333,-0.309085,2.300973
64.250000,-0.315604,2.304001
64.266667,-0.322131,2.307046
64.283333,-0.328672,2.310093
64.300000,-0.335230,2.313129
64.316667,-0.341810,2.316145
64.333333,-0.348415,2.319130
64.350000,-0.355046,2.322077
64.366667,-0.361707,2.324979
64.383333,-0.368398,2.327830
64.400000,-0.375121,2.330624
64.416667,-0.381876,2.333356
64.433333,-0.388664,2.336021
64.450000,-0.395485,2.338614
64.466667,-0.402339,2.341132
64.483333,-0.409225,2.343570
64.500000,-0.416141,2.345924
64.516667,-0.423088,2.348191
64.533333,-0.430064,2.350366
64.550000,-0.437067,2.352446
64.566667,-0.444094,2.354428
64.583333,-0.451144,2.356307
64.600000,-0.458214,2.358081
64.616667,-0.465301,2.359746
64.633333,-0.472403,2.361298
64.650000,-0.479515,2.362734
64.666667,-0.486634,2.364051
64.683333,-0.493756,2.365244
64.700000,-0.500877,2.366311
64.716667,-0.507991,2.367247
64.733333,-0.515095,2.368050
64.750000,-0.522182,2.368716
64.766667,-0.529246,2.369239
64.783333,-0.536282,2.369619
64.800000,-0.543282,2.369850
64.816667,-0.550241,2.369929
64.833333,-0.557150,2.369852
64.850000,-0.564002,2.369615
64.866667,-0.570789,2.369214
64.883333,-0.577501,2.368647
64.900000,-0.584129,2.367908
64.916667,-0.590665,2.366995
64.933333,-0.597096,2.365903
64.950000,-0.603414,2.364629
64.966667,-0.609606,2.363170
64.983333,-0.615661,2.361521
65.000000,-0.621567,2.359681
65.016667,-0.627311,2.357645
65.033333,-0.632879,2.355411
65.050000,-0.638258,2.352977
65.066667,-0.643434,2.350340
65.083333,-0.648394,2.347500
65.100000,-0.653121,2.344455
65.116667,-0.657603,2.341204
65.133333,-0.661823,2.337749
65.150000,-0.665768,2.334090
65.166667,-0.669423,2.330230
65.183333,-0.672776,2.326172
65.200000,-0.675813,2.321921
65.216667,-0.678522,2.317482
65.233333,-0.680894,2.312863
65.250000,-0.682919,2.308070
65.266667,-0.684591,2.303115
65.283333,-0.685902,2.298008
65.300000,-0.686854,2.292760
65.316667,-0.687442,2.287385
65.333333,-0.687671,2.281895
65.350000,-0.687544,2.276306
65.366667,-0.687067,2.270631
65.383333,-0.686248,2.264885
65.400000,-0.685099,2.259083
65.416667,-0.683632,2.253238
65.433333,-0.681859,2.247363
65.450000,-0.679796,2.241472
65.466667,-0.677457,2.235576
65.483333,-0.674858,2.229685
65.500000,-0.672015,2.223809
65.516667,-0.668945,2.217958
65.533333,-0.665661,2.212138
65.550000,-0.662179,2.206356
65.566667,-0.658514,2.200618
65.583333,-0.654681,2.194929
65.600000,-0.650691,2.189293
65.616667,-0.646557,2.183713
65.633333,-0.642292,2.178191
65.650000,-0.637906,2.172730
65.666667,-0.633409,2.167331
65.683333,-0.628811,2.161996
65.700000,-0.624120,2.156724
65.716667,-0.619345,2.151517
65.733333,-0.614494,2.146374
65.750000,-0.609572,2.141294
65.766667,-0.604587,2.136279
65.783333,-0.599545,2.131326
65.800000,-0.594450,2.126435
65.816667,-0.589308,2.121605
65.833333,-0.584124,2.116836
65.850000,-0.578901,2.112126
65.866667,-0.573643,2.107473
65.883333,-0.568355,2.102877
65.900000,-0.563039,2.098336
65.916667,-0.557698,2.093849
65.933333,-0.552335,2.089415
65.950000,-0.546952,2.085031
65.966667,-0.541553,2.080697
65.983333,-0.536139,2.076411
66.000000,-0.530712,2.072171
66.016667,-0.525274,2.067976
66.033333,-0.519826,2.063824
66.050000,-0.514371,2.059713
66.066667,-0.508909,2.055642
66.083333,-0.503443,2.051608
66.100000,-0.497973,2.047610
66.116667,-0.492500,2.043646
66.133333,-0.487026,2.039713
66.150000,-0.481551,2.035810
66.166667,-0.476077,2.031934
66.183333,-0.470605,2.028083
66.200000,-0.465134,2.024253
66.216667,-0.459667,2.020442
66.233333,-0.454204,2.016646
66.250000,-0.448745,2.012862
66.266667,-0.443292,2.009087
66.283333,-0.437845,2.005315
66.300000,-0.432405,2.001542
66.316667,-0.426973,1.997761
66.333333,-0.421550,1.993968
66.350000,-0.416137,1.990154
66.366667,-0.410736,1.986311
66.383333,-0.405348,1.982429
66.400000,-0.399975,1.978497
66.416667,-0.394620,1.974501
66.433333,-0.389287,1.970426
66.450000,-0.383982,1.966251
66.466667,-0.378713,1.961955
66.483333,-0.373489,1.957511
66.500000,-0.368327,1.952890
66.516667,-0.363251,1.948055
66.533333,-0.358294,1.942974
66.550000,-0.353503,1.937615
66.566667,-0.348939,1.931960
66.583333,-0.344676,1.926017
66.600000,-0.340787,1.919826
66.616667,-0.337324,1.913457
66.633333,-0.334302,1.906991
66.650000,-0.331696,1.900499
66.666667,-0.329457,1.894028
66.683333,-0.327524,1.887604
66.700000,-0.325835,1.881233
66.716667,-0.324336,1.874914
66.733333,-0.322982,1.868640
66.750000,-0.321734,1.862400
66.766667,-0.320563,1.856186
66.783333,-0.319443,1.849987
66.800000,-0.318353,1.843795
66.816667,-0.317277,1.837603
66.833333,-0.316201,1.831405
66.850000,-0.315114,1.825194
66.866667,-0.314006,1.818966
66.883333,-0.312868,1.812716
66.900000,-0.311695,1.806442
66.916667,-0.310479,1.800140
66.933333,-0.309217,1.793807
66.950000,-0.307902,1.787441
66.966667,-0.306532,1.781041
66.983333,-0.305103,1.774605
67.000000,-0.303612,1.768131
67.016667,-0.302056,1.761618
67.033333,-0.300433,1.755066
67.050000,-0.298740,1.748473
67.066667,-0.296976,1.741840
67.083333,-0.295138,1.735165
67.100000,-0.293226,1.728449
67.116667,-0.291236,1.721691
67.133333,-0.289169,1.714891
67.150000,-0.287022,1.708050
67.166667,-0.284795,1.701168
67.183333,-0.282485,1.694246
67.200000,-0.280093,1.687283
67.216667,-0.277617,1.680281
67.233333,-0.275056,1.673240
67.250000,-0.272409,1.666161
67.266667,-0.269675,1.659046
67.283333,-0.266854,1.651895
67.300000,-0.263944,1.644711
67.316667,-0.260945,1.637495
67.333333,-0.257858,1.630249
67.350000,-0.254679,1.622974
67.366667,-0.251410,1.615674
67.383333,-0.248049,1.608351
67.400000,-0.244598,1.601008
67.416667,-0.241054,1.593648
67.433333,-0.237419,1.586275
67.450000,-0.233692,1.578894
67.466667,-0.229874,1.571507
67.483333,-0.225965,1.564122
67.500000,-0.221965,1.556742
67.516667,-0.217876,1.549375
67.533333,-0.213698,1.542027
67.550000,-0.209433,1.534705
67.566667,-0.205083,1.527417
67.583333,-0.200650,1.520173
67.600000,-0.196136,1.512983
67.616667,-0.191546,1.505856
67.633333,-0.186882,1.498805
67.650000,-0.182149,1.491842
67.666667,-0.177352,1.484980
67.683333,-0.172497,1.478234
67.700000,-0.167590,1.471618
67.716667,-0.162639,1.465148
67.733333,-0.157652,1.458843
67.750000,-0.152637,1.452717
67.766667,-0.147605,1.446788
67.783333,-0.142565,1.441074
67.800000,-0.137528,1.435592
67.816667,-0.132506,1.430359
67.833333,-0.127510,1.425391
67.850000,-0.122552,1.420701
67.866667,-0.116900,1.415660
67.883333,-0.112062,1.411613
67.900000,-0.107297,1.407882
67.916667,-0.102614,1.404472
67.933333,-0.098024,1.401390
67.950000,-0.093533,1.398635
67.966667,-0.089150,1.396213
67.983333,-0.084879,1.394118
68.000000,-0.080726,1.392349
68.016667,-0.076695,1.390901
68.033333,-0.072787,1.389766
68.050000,-0.069006,1.388939
68.066667,-0.065351,1.388409
68.083333,-0.061822,1.388168
68.100000,-0.058419,1.388206
68.116667,-0.055140,1.388512
68.133333,-0.051984,1.389076
68.150000,-0.048948,1.389887
68.166667,-0.046030,1.390935
68.183333,-0.043226,1.392210
68.200000,-0.040534,1.393699
68.216667,-0.037951,1.395396
68.233333,-0.035473,1.397289
68.250000,-0.033097,1.399368
68.266667,-0.030819,1.401625
68.283333,-0.028636,1.404051
68.300000,-0.026544,1.406637
68.316667,-0.024541,1.409377
68.333333,-0.022623,1.412260
68.350000,-0.020787,1.415282
68.366667,-0.019029,1.418434
68.383333,-0.017347,1.421710
68.400000,-0.015737,1.425104
68.416667,-0.014196,1.428609
68.433333,-0.012723,1.432220
68.450000,-0.011313,1.435930
68.466667,-0.009964,1.439736
68.483333,-0.008674,1.443632
68.500000,-0.007439,1.447612
68.516667,-0.006258,1.451673
68.533333,-0.005127,1.455808
68.550000,-0.004044,1.460016
68.566667,-0.003007,1.464290
68.583333,-0.002014,1.468627
68.600000,-0.001061,1.473024
68.616667,-0.000146,1.477475
68.633333,0.000732,1.481978
68.650000,0.001577,1.486528
68.666667,0.002391,1.491122
68.683333,0.003177,1.495756
68.700000,0.003937,1.500425
68.716667,0.004674,1.505128
68.733333,0.005391,1.509858
68.750000,0.006092,1.514613
68.766667,0.006779,1.519387
68.783333,0.007457,1.524178
68.800000,0.008128,1.528979
68.816667,0.008798,1.533785
68.833333,0.009471,1.538591
68.850000,0.010153,1.543390
68.866667,0.010849,1.548176
68.883333,0.011567,1.552940
68.900000,0.012315,1.557672
68.916667,0.013102,1.562363
68.933333,0.013938,1.566997
68.950000,0.014838,1.571561
68.966667,0.015816,1.576034
68.983333,0.016893,1.580392
69.000000,0.018089,1.584606
69.016667,0.019434,1.588635
69.033333,0.020960,1.592432
69.050000,0.022709,1.595933
69.066667,0.024726,1.599058
69.083333,0.027063,1.601709
69.100000,0.029768,1.603772
69.116667,0.032877,1.605129
69.133333,0.036398,1.605686
69.150000,0.040304,1.605397
69.166667,0.044534,1.604287
69.183333,0.049014,1.602438
69.200000,0.053671,1.599962
69.216667,0.058448,1.596977
69.233333,0.063303,1.593586
69.250000,0.068208,1.589877
69.266667,0.073145,1.585915
69.283333,0.078103,1.581756
69.300000,0.083073,1.577440
69.316667,0.088052,1.573001
69.333333,0.093035,1.568464
69.350000,0.098022,1.563850
69.366667,0.103012,1.559176
69.383333,0.108002,1.554456
69.400000,0.112994,1.549701
69.416667,0.117986,1.544921
69.433333,0.122978,1.540125
69.450000,0.127969,1.535321
69.466667,0.132960,1.530514
69.483333,0.137950,1.525711
69.500000,0.142939,1.520917
69.516667,0.147926,1.516137
69.533333,0.152910,1.511375
69.550000,0.157892,1.506636
69.566667,0.162870,1.501925
69.583333,0.167845,1.497244
69.600000,0.172814,1.492598
69.616667,0.177778,1.487991
69.633333,0.182735,1.483427
69.650000,0.187686,1.478908
69.666667,0.192627,1.474440
69.683333,0.197560,1.470026
69.700000,0.202482,1.465670
69.716667,0.207392,1.461374
69.733333,0.212289,1.457145
69.750000,0.217172,1.452986
69.766667,0.222039,1.448901
69.783333,0.226888,1.444895
69.800000,0.231718,1.440971
69.816667,0.236527,1.437137
69.833333,0.241312,1.433395
69.850000,0.246073,1.429751
69.866667,0.250805,1.426212
69.883333,0.255508,1.422782
69.900000,0.260178,1.419468
69.916667,0.264813,1.416275
69.933333,0.269410,1.413211
69.950000,0.273964,1.410282
69.966667,0.278474,1.407496
69.983333,0.282935,1.404860
70.000000,0.287343,1.402382
70.016667,0.291695,1.400070
70.033333,0.295984,1.397933
70.050000,0.300208,1.395980
70.066667,0.304360,1.394220
70.083333,0.308435,1.392662
70.100000,0.312427,1.391318
70.116667,0.316330,1.390197
70.133333,0.320137,1.389309
70.150000,0.323841,1.388665
70.166667,0.327436,1.388275
70.183333,0.330912,1.388150
70.200000,0.334263,1.388301
70.216667,0.337481,1.388737
70.233333,0.340555,1.389469
70.250000,0.343479,1.390505
70.266667,0.346244,1.391852
70.283333,0.348841,1.393517
70.300000,0.351262,1.395508
70.316667,0.353500,1.397825
70.333333,0.355547,1.400474
70.350000,0.357396,1.403451
70.366667,0.359042,1.406758
70.383333,0.360482,1.410386
70.400000,0.361708,1.414334
70.416667,0.362723,1.418588
70.433333,0.363522,1.423142
70.450000,0.364107,1.427981
70.466667,0.364478,1.433091
70.483333,0.364640,1.438457
70.500000,0.364595,1.444064
70.516667,0.364348,1.449893
70.533333,0.363904,1.455928
70.550000,0.363271,1.462151
70.566667,0.362453,1.468546
70.583333,0.361459,1.475095
70.600000,0.360295,1.481781
70.616667,0.358970,1.488590
70.633333,0.357490,1.495507
70.650000,0.355863,1.502519
70.666667,0.354096,1.509611
70.683333,0.352196,1.516773
70.700000,0.350169,1.523993
70.716667,0.348022,1.531261
70.733333,0.345761,1.538568
70.750000,0.343392,1.545904
70.766667,0.340921,1.553263
70.783333,0.338352,1.560638
70.800000,0.335691,1.568022
70.816667,0.332942,1.575408
70.833333,0.330109,1.582793
70.850000,0.327196,1.590170
70.866667,0.324208,1.597537
70.883333,0.321147,1.604888
70.900000,0.318017,1.612221
70.916667,0.314822,1.619532
70.933333,0.311563,1.626819
70.950000,0.308244,1.634079
70.966667,0.304867,1.641310
70.983333,0.301435,1.648509
71.000000,0.297950,1.655676
71.016667,0.294413,1.662808
71.033333,0.290828,1.669904
71.050000,0.287196,1.676963
71.066667,0.283518,1.683983
71.083333,0.279798,1.690965
71.100000,0.276035,1.697907
71.116667,0.272232,1.704808
71.133333,0.268390,1.711668
71.150000,0.264511,1.718487
71.166667,0.260596,1.725265
71.183333,0.256647,1.732001
71.200000,0.252665,1.738695
71.216667,0.248651,1.745348
71.233333,0.244608,1.751960
71.250000,0.240536,1.758531
71.266667,0.236437,1.765062
71.283333,0.232313,1.771554
71.300000,0.228166,1.778008
71.316667,0.223996,1.784426
71.333333,0.219807,1.790807
71.350000,0.215600,1.797155
71.366667,0.211378,1.803472
71.383333,0.207143,1.809759
71.400000,0.202899,1.816019
71.416667,0.198649,1.822257
71.433333,0.194397,1.828476
71.450000,0.190149,1.834679
71.466667,0.185911,1.840874
71.483333,0.181689,1.847064
71.500000,0.177494,1.853259
71.516667,0.173338,1.859465
71.533333,0.169235,1.865692
71.550000,0.165205,1.871949
71.566667,0.161275,1.878245
71.583333,0.157480,1.884591
71.600000,0.153865,1.890990
71.616667,0.150491,1.897441
71.633333,0.147434,1.903927
71.650000,0.144782,1.910413
71.666667,0.142625,1.916838
71.683333,0.141033,1.923123
71.700000,0.140034,1.929190
71.716667,0.139609,1.934984
71.733333,0.139702,1.940481
71.750000,0.140235,1.945690
71.766667,0.141134,1.950637
71.783333,0.142328,1.955355
71.800000,0.143761,1.959878
71.816667,0.145386,1.964240
71.833333,0.147166,1.968469
71.850000,0.149072,1.972589
71.866667,0.151080,1.976621
71.883333,0.153171,1.980581
71.900000,0.155329,1.984485
71.916667,0.157542,1.988345
71.933333,0.159798,1.992171
71.950000,0.162089,1.995973
71.966667,0.164407,1.999759
71.983333,0.166746,2.003535
72.000000,0.169098,2.007307
72.016667,0.171461,2.011080
72.033333,0.173828,2.014859
72.050000,0.176197,2.018649
72.066667,0.178562,2.022452
72.083333,0.180921,2.026273
72.100000,0.183271,2.030114
72.116667,0.185608,2.033978
72.133333,0.187929,2.037868
72.150000,0.190232,2.041786
72.166667,0.192515,2.045735
72.183333,0.194774,2.049717
72.200000,0.197006,2.053733
72.216667,0.199210,2.057787
72.233333,0.201383,2.061879
72.250000,0.203522,2.066011
72.266667,0.205624,2.070186
72.283333,0.207686,2.074405
72.300000,0.209706,2.078669
72.316667,0.211681,2.082980
72.333333,0.213608,2.087340
72.350000,0.215483,2.091750
72.366667,0.217304,2.096212
72.383333,0.219066,2.100727
72.400000,0.220767,2.105297
72.416667,0.222402,2.109923
72.433333,0.223967,2.114606
72.450000,0.225458,2.119347
72.466667,0.226871,2.124148
72.483333,0.228200,2.129010
72.500000,0.229442,2.133933
72.516667,0.230589,2.138920
72.533333,0.231638,2.143969
72.550000,0.232580,2.149082
72.566667,0.233411,2.154259
72.583333,0.234124,2.159500
72.600000,0.234711,2.164806
72.616667,0.235165,2.170175
72.633333,0.235479,2.175606
72.650000,0.235644,2.181099
72.666667,0.235651,2.186652
72.683333,0.235491,2.192262
72.700000,0.235156,2.197927
72.716667,0.234635,2.203642
72.733333,0.233920,2.209404
72.750000,0.233001,2.215207
72.766667,0.231867,2.221044
72.783333,0.230511,2.226910
72.800000,0.228922,2.232794
72.816667,0.227092,2.238689
72.833333,0.225013,2.244585
72.850000,0.222678,2.250469
72.866667,0.220081,2.256329
72.883333,0.217219,2.262153
72.900000,0.214086,2.267928
72.916667,0.210684,2.273638
72.933333,0.207011,2.279269
72.950000,0.203070,2.284808
72.966667,0.198865,2.290239
72.983333,0.194401,2.295548
73.000000,0.189688,2.300723
73.016667,0.184732,2.305751
73.033333,0.179546,2.310622
73.050000,0.171042,2.317865
73.066667,0.165320,2.322288
73.083333,0.159412,2.326523
73.100000,0.153333,2.330565
73.116667,0.147095,2.334407
73.133333,0.140714,2.338049
73.150000,0.134203,2.341487
73.166667,0.127576,2.344720
73.183333,0.120847,2.347748
73.200000,0.114028,2.350571
73.216667,0.107131,2.353191
73.233333,0.100170,2.355608
73.250000,0.093154,2.357824
73.266667,0.086096,2.359844
73.283333,0.079005,2.361668
73.300000,0.071892,2.363300
73.316667,0.064765,2.364744
73.333333,0.057634,2.366002
73.350000,0.050507,2.367079
73.366667,0.043391,2.367977
73.383333,0.036295,2.368701
73.400000,0.029224,2.369254
73.416667,0.022187,2.369641
73.433333,0.015188,2.369864
73.450000,0.008234,2.369928
73.466667,0.001330,2.369836
73.483333,-0.005520,2.369592
73.500000,-0.012310,2.369201
73.516667,-0.019035,2.368664
73.533333,-0.025693,2.367988
73.550000,-0.032279,2.367174
73.566667,-0.038790,2.366226
73.583333,-0.045224,2.365148
73.600000,-0.051576,2.363944
73.616667,-0.057845,2.362618
73.633333,-0.064029,2.361172
73.650000,-0.070126,2.359610
73.666667,-0.076133,2.357936
73.683333,-0.082051,2.356152
73.700000,-0.087877,2.354264
73.716667,-0.093611,2.352274
73.733333,-0.099253,2.350186
73.750000,-0.104803,2.348003
73.766667,-0.110260,2.345728
73.783333,-0.115625,2.343367
73.800000,-0.120900,2.340922
73.816667,-0.126086,2.338398
73.833333,-0.131184,2.335798
73.850000,-0.136196,2.333128
73.866667,-0.141126,2.330390
73.883333,-0.145976,2.327591
73.900000,-0.150751,2.324736
73.916667,-0.155455,2.321829
73.933333,-0.160094,2.318879
73.950000,-0.164675,2.315891
73.966667,-0.169204,2.312873
73.983333,-0.173693,2.309836
74.000000,-0.178151,2.306789
74.016667,-0.182591,2.303744
